SID,bp_delta_abs_mean_W_C,bp_delta_rel_mean_W_C,bp_theta_abs_mean_W_C,bp_theta_rel_mean_W_C,bp_alpha_abs_mean_W_C,bp_alpha_rel_mean_W_C,bp_delta_abs_mean_N1_C,bp_delta_rel_mean_N1_C,bp_theta_abs_mean_N1_C,bp_theta_rel_mean_N1_C,bp_alpha_abs_mean_N1_C,bp_alpha_rel_mean_N1_C,bp_delta_abs_mean_N2_C,bp_delta_rel_mean_N2_C,bp_theta_abs_mean_N2_C,bp_theta_rel_mean_N2_C,bp_alpha_abs_mean_N2_C,bp_alpha_rel_mean_N2_C,bp_delta_abs_mean_N3_C,bp_delta_rel_mean_N3_C,bp_delta_abs_slope_N3_C,bp_theta_abs_mean_N3_C,bp_theta_rel_mean_N3_C,bp_alpha_abs_mean_N3_C,bp_alpha_rel_mean_N3_C,bp_delta_abs_mean_R_C,bp_delta_rel_mean_R_C,bp_theta_abs_mean_R_C,bp_theta_rel_mean_R_C,bp_alpha_abs_mean_R_C,bp_alpha_rel_mean_R_C
po6940,17.556130652665423,0.23877465744313403,15.761993287614498,0.1590343892613215,17.379343276286384,0.23763724640055223,16.400720661230952,0.2758580160794534,16.070939553754723,0.2502942192459644,16.075216055427916,0.2576855561211281,19.172448944442067,0.39079434893314596,15.285481155496099,0.16510497676634378,14.176460858805566,0.13222440479659642,23.60869340276941,0.4254337168417839,-0.2867688808904645,15.567818302744184,0.07092901536948658,12.244379861079603,0.035523414899429576,16.47287526593105,0.3452422763702014,14.76272112213886,0.23289308703118083,13.383886162543316,0.17388083444760094
po6943,14.772199814518938,0.2429872649277059,12.30305378612342,0.14142967865725511,13.763233747517408,0.19638283281042854,14.045576417128938,0.29399762274856384,12.989333672331556,0.22997527263176162,12.907560428294913,0.22567445655486248,17.850411420733714,0.41236255097488217,13.570196740351419,0.1570009015798474,13.718567392710959,0.16997707062437153,21.103760817058077,0.4353826740748981,-0.23586998562038966,14.005765176084,0.08591988123855769,11.352203865703087,0.04798744134949475,12.934900358319796,0.28572097696920773,11.75868827457438,0.2196425823727356,11.573556094015888,0.21121509437922986
po6947,14.983451386434114,0.2867982199864188,12.215742042986333,0.16924936479288155,11.075851923520263,0.1213833722145211,11.569661836740622,0.35883822880133165,10.100534059877571,0.25551954551930683,6.859197313963666,0.12206488194659115,14.899292649997722,0.4201588742005539,10.271927251100413,0.15148263036421783,7.230179196911212,0.07527952068748552,19.085367756473364,0.38626993635619195,3.682867736717327,11.020881679185896,0.05990313320730689,8.538911701541887,0.03528198306904928,10.161106051240399,0.3446764963795532,7.303359448918203,0.1919831003994673,4.3242463523688945,0.0945047190184864
po6951,15.713492183423963,0.26050549290395253,12.949920072374805,0.13594418313940762,13.248974837130547,0.15087752075386102,13.538318310719314,0.33087277760293293,11.25763225661071,0.19718055357934575,9.146879113153334,0.12197949267155506,15.948402141642957,0.3827131383434797,11.960698018603443,0.15817605859155695,8.965564812633136,0.0832356770108706,21.226986075593043,0.38870580085723305,-0.8556282660748746,12.705195191855303,0.057346431480468016,8.532671941478545,0.022299694287583438,14.077033757884452,0.3651159121207024,10.838594039104818,0.17855818067696982,8.003072360250297,0.09485714055220058
po6955,17.201070504209763,0.34592635405967326,13.077965337854081,0.13878454851969393,12.644213648449396,0.13832788530398246,13.509854421150353,0.40013041764504376,10.543366110536741,0.20064971253413377,8.715857411114788,0.1383058633689213,18.198856239054923,0.45379480533394634,11.977576626370078,0.11540347314106243,8.377593393313257,0.0572854442914564,21.540453377854224,0.38750156857831974,-0.11684317489559096,12.809810013386606,0.0525987430131158,8.021060845760484,0.01768981056429877,13.799713036861409,0.4467180319378952,10.414849725362602,0.20417551044766463,8.196625176542646,0.12540897216253907
po6956,16.47972970213444,0.32001907305300403,12.806230072391013,0.1671974598602075,10.928542633580856,0.10193171624201627,15.024478629833453,0.3328977271551259,14.588073381978345,0.30166738347596694,10.52898961052474,0.11974628757264963,18.517337610358336,0.45892247806901854,13.463557499694064,0.15633122553613668,9.731264148854356,0.066177314617086,22.345200761747545,0.4738719833104923,-0.3079906204218993,13.737644645014676,0.06746793998565002,8.686713171319832,0.022190133048625965,14.273401882405734,0.42225633451619576,11.290726709923323,0.21676482236209269,8.576174613807328,0.11427062014908056
po6958,15.041566286482606,0.20365721072805373,13.678083573928818,0.15410457867616265,15.052959443354073,0.20192141952133727,16.06284791500717,0.35207252533029426,14.294433898578555,0.23548373399939174,11.475175260571186,0.12456710151865759,17.87415877040614,0.42431401918334155,14.015877320550317,0.17934329352092188,10.599497925394262,0.08327019642604078,21.178612658431458,0.5307032980777217,4.3183131967949375,13.113880479531439,0.0847712244665395,8.996917846183262,0.03314951046800035,14.754349961272604,0.31166698541702076,12.372731682017319,0.18898646811381073,11.156010398174491,0.13993140022987346
po6961,20.506250467233972,0.3279816663199949,14.879289495342682,0.11968494914098961,15.044037212867481,0.13555657212164227,15.669138195290556,0.3893543131486326,13.165539777494017,0.21728171625245346,11.326685281582543,0.14993317773147918,19.217392512208953,0.4806811922388531,14.212505909400308,0.15591124906606724,10.601797837685762,0.07245004659625681,22.634471774846563,0.47939476855628105,-0.4787337767071706,15.075532700217567,0.08661389528867804,9.179943850336025,0.02324021444776775,14.545383600664739,0.3565467415065668,11.991481320469589,0.20098840388905792,10.321858446817728,0.1403944544868997
po6962,17.960555014109087,0.2855364851042614,15.431642474523843,0.16369876378484716,15.505539377151223,0.179640749117223,16.165468503075704,0.32305827699598216,14.446520614074174,0.2160267190343544,14.051010185170071,0.19991918007567017,18.9148521050131,0.41487254058716155,14.774213862890798,0.16310291646476674,13.477201978556984,0.12374480629404953,21.948091729764602,0.4044221232008206,-0.3056553626335668,15.38461718333479,0.09093427141365956,12.99822000251157,0.05327952774363161,15.045703165757057,0.2990725830433856,14.246151208839487,0.24692555702373092,12.458485586059645,0.16634158210529365
po6963,12.656119968803534,0.19301966279024574,10.524204021507842,0.1186411348613252,13.723738471742605,0.2653244327401671,13.916523768264286,0.3389929968856702,10.461441202535475,0.1498397098303009,11.376349628630482,0.19302453313585183,18.22998015450327,0.4422319611489602,12.872004185031436,0.13124120170015363,12.588635495353337,0.1254242696003479,21.131397328384445,0.4284239481968922,-0.1983845384401563,13.72125880439028,0.0792472213894524,13.495932733063958,0.07628564438503335,12.672196924448139,0.3271408637611667,9.226911753666931,0.14883369330601026,10.411229526516863,0.20031399697603924
po6964,18.543870814120712,0.314068710390298,13.94906981535806,0.12020549966240858,12.207763885882978,0.07791647802546398,14.725854835853564,0.3736770474505686,11.824988949649269,0.19371496522613488,8.187822380055957,0.08463158240716707,16.828297303850324,0.40382449927813474,11.769979161412842,0.13443741273957538,7.2821565195742695,0.05031952047877801,19.303960928791064,0.3521903778385306,-0.014631707693855342,11.571518684516786,0.06015355453646964,6.245916676731161,0.018208298254491332,14.01410784885463,0.35084631063712723,11.386061184259008,0.1950250727243806,8.224796054217816,0.09454673825937666
po6966,14.550464038399895,0.22705634215998088,12.580870230147712,0.15543863092537524,13.45626919705498,0.19796977341533045,13.867848991326568,0.2683392693830084,12.514090747693492,0.1923934761996901,13.31148696638916,0.23276657835676,17.175187944798644,0.37046056741871536,13.633465022229844,0.1657414500467338,13.03093536529688,0.148759267489518,20.71082980773037,0.40142521471421816,-0.1453074476333638,14.328912143585033,0.09372895322841891,12.525862978484177,0.06266823694524215,12.892701656562732,0.2897917478784724,10.357281260657896,0.1646725716211799,10.230549180822601,0.16551410036468636
po6970,18.620829153313387,0.2643825424753883,16.013025622830654,0.15808199100412126,16.056399617263644,0.15668204334196975,17.812304387980735,0.31214696031732353,16.760201829444377,0.2430487393689476,15.223159714093073,0.17627615860069448,19.275172678537906,0.3877345844171289,16.303882821324702,0.20234143984454034,14.581645340035559,0.1458395189251176,24.51383291886918,0.436467945874126,-0.9192713670837739,16.37122199618636,0.07476248674835158,11.748892085594523,0.029631994783566828,17.09043756747275,0.37690856719958216,14.5623992915533,0.21403159650473372,12.578297100962294,0.13757331677830606
po6972,17.768551304425216,0.27135817989014765,14.752907747513973,0.13065990815039388,15.564417849776614,0.1646198387339842,14.81948060168045,0.2894677516283612,12.188906011362509,0.1588653772028625,13.674251173862295,0.22381150477456735,19.236460998808177,0.4410415340450865,13.961824479291366,0.1321515254730245,14.285295995391774,0.14544801896687526,22.832738552381844,0.47874035133004517,-0.4307088779091784,15.409690209486378,0.08784288508446414,15.113367053840511,0.08264783581365308,15.314327997567236,0.32099879250567775,12.793806695083843,0.1806940608956489,13.234913164355188,0.20385306478197937
po6973,15.412938024720939,0.346768838885734,9.910592208223468,0.09943646347581032,9.898612941989335,0.1181220538161173,11.110515310143228,0.3518857036914204,7.29792733806418,0.14755877726910205,7.02734801798924,0.14144730061049138,17.67725336986382,0.5132942283903067,10.812135331888125,0.10921329451063182,8.42210614482604,0.06886797936829818,22.751255586511967,0.5544706468619589,-0.27176398031508775,13.08287363740247,0.06071003048346704,7.108021064236179,0.016038181119406913,10.756933621333275,0.3800343341044968,7.251504870524132,0.17327607718765436,4.749286229260004,0.09883008670004277
po6976,18.42809934850424,0.3435598075975205,13.766029741107118,0.12850297298703603,11.178066251086609,0.07953001228850697,13.230411195421699,0.3740226213958797,9.589472549662085,0.17444655592909786,6.9975093051762345,0.09917261052293425,15.944332525727935,0.4177933580166453,10.027012120688612,0.11833851641206691,7.360080955963228,0.067291271060895,,,,,,,,13.59264554873683,0.31631026678479895,9.423869623034284,0.15046011265585044,6.407274800365912,0.08156200506031885
po6982,19.549039732848534,0.29840673618673264,15.928350656260987,0.13582073511511672,15.443746401003615,0.12480842194182948,12.62016345135661,0.2675651443570997,12.386363831687124,0.24209594122262082,12.241815972558399,0.23240626823380814,18.032546547897024,0.44563902418443085,14.534696846810695,0.20556049257056652,10.749033882780353,0.09654292634703651,21.861170488850085,0.5369171123201493,0.7822808661556171,13.56812571469159,0.08449040732604665,6.793270924920881,0.018703840329681653,12.811593096055345,0.37052748540633706,9.996394916340664,0.19823957740292314,9.049597414462294,0.1591267434780784
po6987,17.506953452662543,0.29268062781622367,13.007705145398457,0.10673728443185884,13.779183071800139,0.13831394286023643,14.982121010225177,0.31587709371050265,12.56978344162816,0.19538447269507137,10.771678254906405,0.13016514706682739,18.437079721296637,0.4035219096151449,14.722327990165002,0.1759674822439171,11.078487089747426,0.07738050576857738,22.091532188780324,0.46325495835129243,-0.004454720397050362,16.63462330187472,0.13458857602099492,10.674644425580494,0.03420798281737971,15.586610613487219,0.40116597868613485,13.008682784418648,0.22562047679824437,9.189259153724198,0.09505102715720581
po6988,15.768881585873528,0.2671972244203352,13.123474567417698,0.15522353611320028,13.261875595279253,0.15882129674879647,12.617760869037879,0.2929587194278623,11.308969457229573,0.21683288875047022,10.068758082439414,0.16347860630311542,17.556570066077896,0.4217917533998897,13.283410092267967,0.16097477490661422,10.396008066307651,0.08915001822977821,22.45159156394649,0.47280448920677703,-0.4599153387560712,14.255107221550468,0.0738780442887933,9.716498365133603,0.026845056314709112,12.956935245713705,0.3422487546384389,10.426434659258987,0.1960937370691856,9.324837560706875,0.15211252510023118
po6992,18.62116448950296,0.27403105160875674,15.554320635867512,0.14242056133005745,17.49613787693158,0.23260403231601792,17.703173610892676,0.29688653155680733,16.89895232587738,0.24648529493431334,16.972337116426523,0.25286277992705464,20.010177761752466,0.3909101373066783,16.10688566190649,0.16375101666264102,15.102597851413941,0.1338349655416659,22.80725703497224,0.3941503587130778,-0.1214414439711002,16.765659748487256,0.10040940403816004,14.8645089549303,0.06583032075560734,17.34023143829006,0.37295742188242986,14.497103827121196,0.19621999228040843,13.482658554439091,0.15654954304881433
po6994,16.338158681144773,0.27531333544130926,13.09691371336303,0.13664018008541498,13.91810316745508,0.17414442390321683,14.970340449694078,0.3335014890047937,12.415036656115266,0.18500430566687925,12.55497096873872,0.1927050569789514,17.57305439929843,0.421990604282266,12.851816809673608,0.14479428170166878,11.878067422928893,0.12340833509431183,21.303551641499347,0.4409830063066533,-0.7744852321887664,13.859900122853924,0.08080241849504782,10.516808720311355,0.038400299886936294,14.026095719832286,0.3051843087636313,11.215753877377088,0.1683382799096455,10.665049278641185,0.1495778477376142
po6996,17.40043677439058,0.3594531622803126,11.921286587941282,0.10784583122707816,11.685736857948232,0.11426070054339385,13.269581824656566,0.381059998723037,10.017450025592352,0.18100306277377315,9.294389841404456,0.15388513258860764,17.757337910285703,0.48493831152581807,11.898530416497488,0.12894983943301958,11.048787721728736,0.10934885772954683,22.04534230077066,0.5330516156682058,-0.10915872370983394,13.50903670607697,0.07596583291314878,11.33511050302831,0.04828934454035915,14.069391598868847,0.3881379455216776,10.224446785172972,0.1664263715282314,8.84241642614285,0.12082622672189983
po6998,16.426490914643207,0.3037526278702596,13.28902288637933,0.15386588768603612,13.785908747454704,0.1887966788373185,13.411220689343294,0.345376859673796,11.920982329004532,0.24404657214524364,10.669789293052254,0.1880666359720575,17.98760673967492,0.44211171891690143,13.212719225032307,0.15303753866279335,11.108795496446088,0.09938745906246627,21.853940623442238,0.47799633167762634,-0.8401564729783625,13.489876505156944,0.07213946741696589,8.76215662523133,0.025287954995253773,15.13799833875166,0.3966685107093098,11.369928360794278,0.1744343031977914,9.112476197844337,0.10406715619403673
po7004,17.56546073362984,0.36174986231813755,10.711967335055242,0.08029532675791844,10.497320873714138,0.0892424749781805,11.19079709319998,0.3191366814188685,9.217802037173389,0.20521361292108908,8.109714320032431,0.16001984044060075,15.154743883740785,0.3850841667874272,10.183189496862962,0.12964263263771275,7.246309914906209,0.07255326121079629,17.883822354448455,0.30053393953412955,-0.15949589104823556,10.268810152973623,0.05357503702437057,4.79183815543842,0.015575615761549505,14.410603325935558,0.3637136139340731,7.819249441656148,0.09508530447163376,5.66391699467863,0.06502424943714041
po7005,12.25325353689907,0.17544412061759712,11.626698638948435,0.14714895757061416,15.299976199090258,0.36964230495496414,15.920659293818058,0.42025942764108676,13.37771117732613,0.22929687510512892,10.937172964470628,0.13992746498244854,19.121786796094064,0.5105849851519241,14.881515420458378,0.19402192045059027,10.46067962951725,0.07388252379199128,22.052027324499203,0.5108168568219043,-0.333981818555776,15.647245867962441,0.11886811204162431,9.959801344281308,0.0327356474712942,13.509458132820976,0.34524991857189186,11.574367996690322,0.22137316968808718,9.248562085606736,0.13699119614181135
po7010,17.60885584589918,0.296535699134521,11.983198132138448,0.08318205724837505,13.073720517240933,0.11462186576215974,12.176284274319432,0.336482829277487,8.792236596368936,0.15520908256510332,8.307367814240507,0.13711544351536445,16.513742685258226,0.41474372559418216,10.471141799153639,0.10801211233969661,9.5279845742082,0.08994490613349074,21.089745344669794,0.4025069377489467,-0.6071561519401869,12.001015611848274,0.05075632565499568,8.461032760397627,0.023332865128179812,12.845145675717953,0.36084736617925756,8.45821464150843,0.13557587234793192,6.758071390040637,0.09377912646080787
po7013,14.597276723788687,0.2205795447015123,12.442899641898558,0.11755828441497065,13.224436373039026,0.14986821548203536,13.007268598802,0.3372505014662654,10.493792078862793,0.18981254085452973,10.645058947052716,0.19747744790622246,15.68590710439404,0.38764998311333954,11.503093153011854,0.15178849119407636,11.627431321704696,0.15629298079225284,19.904586459247604,0.4159122161786334,-0.6687488694396729,12.572910018470493,0.08015327246200132,12.491395732046717,0.07967405350124342,13.374744981110393,0.35616686211582294,10.935330135329544,0.2071801646016963,9.367197776751471,0.1495963015927602
po7019,18.32813544703163,0.29994742748859465,14.900532228363911,0.14424465608371093,14.779856584585975,0.14729293618117398,16.191673340590686,0.38639011315431615,12.834691680991655,0.17912280437061698,11.81868970825259,0.14167715476884454,19.659658412720137,0.4601956403984588,13.680761847395313,0.12144533274962348,11.306536234872056,0.07742731587411227,22.604362890766296,0.46917952249052536,-0.4864704429959677,13.734150237019227,0.06405976446801116,9.688683507595295,0.027579534021666553,17.078598540387997,0.419219378336207,12.381256117601216,0.142822479281277,10.962476494387413,0.10486979730723513
po7020,15.649814058739503,0.24336390425789584,15.43475233758446,0.24619962736969736,14.400314575769228,0.1759914060227328,16.657325092686506,0.28680244400776667,18.094812095028825,0.39213564846741233,13.196572704306753,0.12793489150294143,19.34810506346594,0.47311464101634787,16.316169739397314,0.2390783401621862,11.354633314140907,0.07932923034431012,24.62323270320551,0.5430458101740986,-0.3890809166515609,16.50781209420725,0.08828899846918907,9.164643176414929,0.017073628426644113,14.753029408521781,0.2837752193272189,13.675980449409213,0.22802291895537266,11.148750357529515,0.12586268035821818
po7021,17.613220838001336,0.28987702358314216,15.319024328680804,0.20266333276004583,13.312629749855262,0.1137310921494032,14.052989795960745,0.323497000013278,13.443995553021404,0.2885006481546605,9.315202694880561,0.11058919538546604,17.185970981238512,0.41830473699765053,13.885048437535534,0.203753091470995,9.13437946283299,0.06863656994271027,20.98524713504987,0.3701666043693403,-0.29181013248822957,13.954578630992664,0.08661453400870771,9.319012577075913,0.028127478543370974,14.509497539427253,0.4296435130560118,10.593827941292679,0.17801976228449384,7.087606036676786,0.08089577563684315
po7023,16.11092015963301,0.22426646939856795,17.330991434278985,0.31019296231761,15.308694507328626,0.19837449263413345,16.94500650745331,0.2347150099243668,19.724288624148745,0.4370817826359523,15.521815743493022,0.16743498649266847,19.7941304111894,0.3746577120171157,18.75008956801617,0.2984717202080678,14.321159759784608,0.11074137216280906,23.99628479469051,0.46157789034569235,-0.35673410668510325,18.0182849632824,0.12520494709920094,12.850334391962958,0.038889499759186756,16.06226485892782,0.27364713334867935,17.009126074047764,0.34393046662411436,13.796414080616724,0.1658355340605753
po7027,16.846464986175413,0.36065143620390294,13.77758735550786,0.18765427905608179,10.624210663584577,0.09386641786017474,17.608435469410963,0.3346763310214922,18.01252931208689,0.36400322837915894,12.279519397531251,0.09876552660160098,20.12452769046056,0.46803175780002015,16.48132664815921,0.20830332481848426,11.11816798388347,0.06156402428637029,23.28583705004345,0.5108994513893751,-0.31792718104463263,16.803628793001533,0.11893700883781771,10.8311199655386,0.030705209238604047,14.003430808493567,0.31761198646579386,12.513067817438227,0.23366549063209596,9.47644056402017,0.11410377742425465
po7028,13.312818146047269,0.2121694463744843,12.498984176604562,0.17081363103470248,15.248254638992075,0.34265216964546996,15.682176125292738,0.3303317538808663,14.244441448212482,0.23628133081267003,13.76473330985146,0.21605204678689544,17.556715229419684,0.40248153313465135,14.268693551150847,0.19251901778597263,12.066526341557601,0.12034032164811087,20.54605512773485,0.4139788562287604,-0.17997912451662454,14.882483690241282,0.11630921030366345,10.703673310178043,0.04574168835848437,13.656353502039629,0.32008556729475435,11.89737260119413,0.21673081746172085,11.137445355294904,0.18218618636039105
po7029,16.651170440190395,0.23391104727507214,16.201853648268635,0.23314839842181595,15.596466429506991,0.19631501442756094,14.907899793500201,0.3187386562897698,14.83242771823491,0.30923154769500294,12.138545952284174,0.1691561301322374,19.433700150103455,0.4645373323184672,15.990253725166717,0.21463331098331395,11.97594414897934,0.08720266441559514,23.320949900408465,0.524211523913921,-0.49002115362053716,16.883333657062202,0.122374352313839,13.083592357471264,0.05053817201077637,13.528640839065032,0.36655413010511456,11.159246815667247,0.21583175781264455,9.073479198949606,0.13556867396798888
po7031,15.916668170839996,0.30582390933431797,10.625373767222033,0.09658795819000009,11.696771262911117,0.13558881576873583,14.183651662418516,0.3432715544577903,9.641762648560062,0.12690098139367617,10.645240414066071,0.1633428295521921,18.392096581232906,0.4395788086307984,12.384327346414894,0.11551499518794639,10.300296644749512,0.07646516453841291,21.394268598766494,0.3915309304179217,-0.17930768835679067,13.578529258215015,0.06809380484005312,8.710033391490356,0.02338777523187748,13.630641450468358,0.420308928526267,8.895181687090773,0.14428798282046645,7.4179802345566905,0.10469759467930669
po7033,13.301769987007606,0.23066335335582616,10.9341697543952,0.13380377837040797,12.290593255811157,0.1907610598676231,11.865256172237492,0.3406344213278319,8.831078832127762,0.1650441686664062,8.377930068543579,0.1554736211183099,14.285419650480053,0.4464618479238928,9.46256389370387,0.14823101679314998,7.818956929256517,0.10901838783828452,18.327683906000157,0.4561613655656889,-0.388425186025944,10.012570275769717,0.06914715838271283,4.442058848489104,0.021545366403432232,11.207633171418431,0.4495459468355981,6.732811401041424,0.16268152922290502,3.3712634411046083,0.07672442313882354
po7035,12.766639308843379,0.2717935319921473,9.5417798804592,0.13221276778778523,9.243548628895876,0.12514996504275708,13.489351281890071,0.3229603833140327,11.332613850474676,0.19754501683916467,10.490628128481651,0.16516374575976936,16.515704523361006,0.39593889810645777,11.870039988272634,0.1400367763678559,9.914622933595714,0.09268044209384296,20.97517261901883,0.39013416538958434,2.357333565138438,11.844708010237618,0.04937839253817309,7.2331399503609495,0.018546838343555912,13.523933062221088,0.3676873537670543,10.950594690958003,0.20433565465689005,9.018831797696302,0.13245712140460736
po7036,16.655305362366857,0.3556184312968914,12.061752133792307,0.12411128935365366,11.333766707890742,0.13198457922702234,12.05552082439253,0.3643806608630704,8.845841268433437,0.17138901910807988,7.934378296039401,0.14879803997956,17.518890026609682,0.48916511805474827,11.745903844298752,0.1331122288053149,9.257995063847536,0.07851303081601556,21.566218131407286,0.4440357909795382,-0.19087629529218136,13.044100778711925,0.06326503099235917,9.896358391415315,0.030829649702063994,13.153116459411907,0.3601726597053292,9.05635502401275,0.1492337191515992,7.42926631930518,0.1126703851620949
po7042,15.977487824983553,0.26962862978339736,12.582335203436948,0.14892533672165337,13.15162906236821,0.16375479285785682,14.781807400464219,0.36620462965902645,12.194811174199303,0.20199595769918655,10.564684650942251,0.14093716039672627,19.949445948134983,0.5176809406262369,13.545439515844595,0.12227287568839336,10.62303093257763,0.0657187124414728,23.672309323967422,0.5430507406848892,0.021350660306086247,15.166149457004318,0.07967059469204608,9.94340172328023,0.025419195637404482,15.551358935655177,0.38977569786047944,11.697672989176837,0.165520077761704,9.29504691109995,0.09767666004189506
po7044,14.328431675524328,0.288487717546726,9.654263714499642,0.10724078256963625,9.948592499652596,0.11837387552350778,11.842368239429819,0.3048335334756582,9.54128387938412,0.1799898106258435,8.748465779549933,0.15013725116931084,15.25699863600639,0.3828312839807069,10.630000963679045,0.13723413063820306,8.990169073766756,0.09730501280664842,19.65103896230483,0.34419957276452434,-0.24643347100502927,11.127697250239777,0.049459222476602345,8.225500020719098,0.026000307158440594,12.569169610770803,0.35370236433354024,8.974175373308574,0.15885064816237707,6.939927003099963,0.10445765208295323
po7047,14.296714717860898,0.1772068127792509,13.33363191292558,0.14432904980293218,13.596887684839382,0.14950877605948631,16.063587468751248,0.3169943344697015,13.905461872237044,0.19278379141589422,12.80180250862062,0.152752546605487,19.203398565135842,0.40558561311583513,15.00238839116293,0.15648146947717032,12.509253757035433,0.09121452413809088,22.59049403634423,0.4395565148212688,-0.24787644822847127,16.333494739564173,0.10550780322898551,12.697336439569384,0.04684726557716252,14.753084402076869,0.29762560367438207,13.351546453944175,0.21588626000795236,10.545647880150725,0.11450305764361705
po7048,15.089332413835244,0.3143597818338328,11.931030834152443,0.15872214941413473,10.6567667436898,0.12451103140975349,13.73585622035913,0.30637400342835136,12.563441837738022,0.23418828768931732,11.14828874621149,0.17100319406166636,17.9125007870861,0.424200473987741,14.486102410032698,0.19455828933886077,10.757506635054304,0.08952103387415083,23.524413299678603,0.4437154945283709,-0.13623806748560868,15.706955485582114,0.07745079402165624,8.956238780881547,0.01704101194701604,15.79779450863604,0.3675053166281706,12.726355112486962,0.18599942407318126,9.523298408050614,0.09052382056105857
po7050,14.585572971742048,0.22304264551389985,14.859918209135902,0.24199118347704104,14.888222413675788,0.24082288953916586,18.004835816621004,0.35456291052347744,17.441242903861692,0.31702864863917724,14.07022923924821,0.14317807885700248,19.40846846396637,0.38823898677580004,17.288071365229893,0.24223648496343464,13.089475645306246,0.09317256284569453,21.877575059069567,0.4007900476192656,-0.12883540849075692,16.874173908010132,0.13095819446623805,12.35290649070553,0.04681014821107078,16.129351275560428,0.34777665322002915,15.20863341084582,0.2807894841701879,12.379307541757958,0.14690409508336916
po7052,16.82748208927524,0.23609905215158308,13.758922348700434,0.11702472578781176,15.112897853903023,0.16957852690230918,12.73154063910949,0.2519073782721082,11.52429794632814,0.19056892499930309,11.646796907799523,0.1967901920693287,17.467143447968954,0.3903880164823572,13.264007947365409,0.14737866701869354,13.201754426777802,0.15024715700094807,23.040388634148957,0.5190157215476553,-0.2683509239016292,14.65843449450541,0.07769732734505709,10.777644874437419,0.0343473296173216,13.170798291849888,0.3046724381984675,10.15885526071371,0.15929115345384956,9.228474059299263,0.1319036951184891
po7057,15.225214904098111,0.24817015002244486,12.572995401474671,0.1390215602156154,13.795206407420693,0.18863595592452848,13.511256276434729,0.3231705336964288,11.738846676779254,0.21628498133198104,10.429010641733134,0.16049594558340882,18.264918292712476,0.42051087346163685,14.132824835023143,0.16500647598287718,11.51393401785795,0.0988141904675753,22.114785923290018,0.44626734233620297,-0.022604384633203346,15.003067281939007,0.0879602478934801,9.27419947408943,0.024906505252356267,15.362723053767214,0.36617700573753537,12.267182036984273,0.18499933069498878,10.583361338160607,0.12785055173157656
po7058,16.427996727244405,0.3146623092568417,13.257179062768428,0.17216380756518282,11.70039236306247,0.11648069813607023,14.713412393854469,0.3523749090808433,12.954016353147573,0.23604855366630584,11.127398067063545,0.15484932663404924,17.71682609119185,0.42689255971468454,13.844791046726796,0.17876750827940002,12.147856606734699,0.12211757682649123,22.10678479619135,0.42866059135548057,-0.32049372034810314,15.260390315538919,0.09260660814228681,12.490022108052946,0.049340638377485785,14.526484459134393,0.41269403234304125,11.824935149347741,0.2226219686695396,8.559555488448009,0.10749933719900845
po7065,17.063516683458925,0.30149763869740503,12.542939664726953,0.10951338882709895,13.777976925755109,0.15999069883326206,13.629003085825522,0.2870032536957105,11.439041890677865,0.1760696636337705,12.376528057726711,0.22439170872193817,18.031188801738015,0.39493303053845136,12.407577073378825,0.11269222021674018,11.997404827369184,0.10745578954930873,20.66313078099568,0.3636276708196298,-0.09938830867687655,12.977467599627591,0.06326138448280169,11.360044363236982,0.04495813930295447,13.757497692796434,0.36447162469143546,10.393490076831643,0.16978058152582384,9.51893501171668,0.14640149750108775
po7066,11.926620553034294,0.23044316600642076,9.676084444601877,0.14135377852412936,10.376911313850256,0.16777574295767633,14.42640739004086,0.3794942195911946,11.266779921804897,0.18161238294914228,8.95736608987555,0.11123633700891265,17.694096328136336,0.4462151223486033,12.507387231286069,0.13780697324267546,8.831818684708354,0.061550599649715994,20.35863893478056,0.45968630603160815,-0.36436577368224227,13.637566069542538,0.09931500715817178,8.873968616620436,0.03485985622517194,13.230389966035679,0.3706721177604977,9.385509707247897,0.15900602128234223,6.878563467094617,0.09128583395787113
po7069,16.97473228314945,0.26552272474606453,14.680877896843393,0.1592657178365539,14.940259985146996,0.16758687178326007,16.295663025386585,0.3109972854550064,15.635199023788402,0.26439670636471596,13.697590023754316,0.17152716826713318,19.605226525758923,0.4364413222304322,15.862579375046012,0.18644227987859496,13.671948965274039,0.11445079652295538,23.29058495884099,0.4525730089707268,-0.10759697781302713,17.205963704721974,0.11393973335931737,13.517152581643135,0.05084082320157566,17.723676911497588,0.3673421134108825,13.936147536675652,0.16109570904525106,11.453306539900444,0.09083111974041412
po7074,15.798383471006039,0.31738865867570315,13.018941445342412,0.17270999761385655,11.954964037400678,0.1394270612346701,14.285253922440509,0.3175526199460776,13.196185574611057,0.24538887553843897,11.368414972549406,0.16416572181273792,17.070716160778126,0.36884728349071494,14.073773323637651,0.18955844534462546,11.364730298388627,0.10510129873221495,20.52815136660002,0.31504666261591263,-0.10551652119687195,14.358015838385839,0.07989035916129444,10.869209478959068,0.036484429040145774,14.102576952852505,0.36438167394766235,11.847288265976527,0.2157045931230468,10.552377026758592,0.16443080760872794
